284	hzOlJU52	1070	6	34	sunleyj@parliament.uk	2022-07-26 10:11:48 +00:00
285	bdj3nnte	1071	6	34	sunleyj@parliament.uk	2022-07-26 10:11:56 +00:00
286	xmMVccCJ	1072	6	35	sunleyj@parliament.uk	2022-07-26 10:12:02 +00:00
287	Pb7xxyCq	1073	6	35	sunleyj@parliament.uk	2022-07-26 10:12:07 +00:00
288	Y9jEGS06	1076	6	36	sunleyj@parliament.uk	2022-07-26 10:12:13 +00:00
289	Lbam8503	1084	6	38	sunleyj@parliament.uk	2022-07-26 10:12:20 +00:00
290	jIn4ETte	1290	6	13.6999998092651	sunleyj@parliament.uk	2022-07-26 10:12:27 +00:00
291	5j0RSvqN	1291	6	13.8000001907349	sunleyj@parliament.uk	2022-07-26 10:12:33 +00:00
292	RPEwWnek	1292	6	13.8000001907349	sunleyj@parliament.uk	2022-07-26 10:12:42 +00:00
293	MMze5cmz	1293	6	13.8999996185303	sunleyj@parliament.uk	2022-07-26 10:12:49 +00:00
294	FV2yrp7D	1314	6	13.5	sunleyj@parliament.uk	2022-07-26 10:17:47 +00:00
295	PrdH0szF	1321	6	13.6000003814697	sunleyj@parliament.uk	2022-07-26 10:17:52 +00:00
296	Z4RJJe3T	1324	6	13.3000001907349	sunleyj@parliament.uk	2022-07-26 10:18:14 +00:00
297	yLgdAbYr	1325	6	13.8000001907349	sunleyj@parliament.uk	2022-07-26 10:18:20 +00:00
298	ITEK1ODx	1472	6	12.1099996566772	sunleyj@parliament.uk	2022-07-26 10:18:29 +00:00
299	iXNycdCf	1857	6	7	sunleyj@parliament.uk	2022-07-26 10:36:39 +00:00
300	qhF3HH62	1880	6	8.10000038146973	sunleyj@parliament.uk	2022-07-26 10:37:40 +00:00
301	nrRj4ONJ	1881	6	8.19999980926514	sunleyj@parliament.uk	2022-07-26 10:38:30 +00:00
302	qZmdjLmj	1882	6	8.19999980926514	sunleyj@parliament.uk	2022-07-26 10:38:45 +00:00
303	7VTX2Fku	1883	6	8.30000019073486	sunleyj@parliament.uk	2022-07-26 10:38:57 +00:00
304	jTm7z37T	1884	6	8.5	sunleyj@parliament.uk	2022-07-26 10:39:10 +00:00
305	veaIV01F	1885	6	8.60000038146973	sunleyj@parliament.uk	2022-07-26 10:39:16 +00:00
306	6AylObzV	2	3	20	sunleyj@parliament.uk	2022-07-26 16:18:08 +00:00
307	WtUpSmHB	4	3	3.09999990463257	sunleyj@parliament.uk	2022-07-26 16:18:27 +00:00
308	kyOgehyP	8	3	4	sunleyj@parliament.uk	2022-07-26 16:18:31 +00:00
309	MV5jX96g	9	3	32	sunleyj@parliament.uk	2022-07-26 16:18:42 +00:00
310	JNYTBJgb	10	3	4	sunleyj@parliament.uk	2022-07-26 16:18:47 +00:00
311	H80HrZpR	12	3	3.09999990463257	sunleyj@parliament.uk	2022-07-26 16:18:54 +00:00
312	ZdKiAwoZ	14	3	1	sunleyj@parliament.uk	2022-07-26 16:19:02 +00:00
313	UnWDS8Pk	15	3	31	sunleyj@parliament.uk	2022-07-26 16:19:09 +00:00
314	jDbmuNXj	19	3	6	sunleyj@parliament.uk	2022-07-26 16:19:15 +00:00
315	mHJyMjki	21	3	19	sunleyj@parliament.uk	2022-07-26 16:19:26 +00:00
316	8MKW9S6a	23	3	13	sunleyj@parliament.uk	2022-07-26 16:19:38 +00:00
317	E7ox5cC8	26	3	14	sunleyj@parliament.uk	2022-07-26 16:19:50 +00:00
318	KX8fUcXD	28	3	25	sunleyj@parliament.uk	2022-07-26 16:20:08 +00:00
319	1wo2XgLl	29	3	14	sunleyj@parliament.uk	2022-07-26 16:20:20 +00:00
320	RtyXnIyf	32	3	9	sunleyj@parliament.uk	2022-07-26 16:22:03 +00:00
321	etAyZsHN	33	3	7	sunleyj@parliament.uk	2022-07-26 16:22:17 +00:00
322	wiutFDOP	34	3	10	sunleyj@parliament.uk	2022-07-26 16:22:28 +00:00
323	zfrGv9S1	36	3	23	sunleyj@parliament.uk	2022-07-26 16:22:40 +00:00
324	n1s80qbd	38	3	13	sunleyj@parliament.uk	2022-07-26 16:22:53 +00:00
325	ufyfojxt	39	3	26	sunleyj@parliament.uk	2022-07-26 16:23:07 +00:00
326	YqUsbDTJ	40	3	16	sunleyj@parliament.uk	2022-07-26 16:23:19 +00:00
327	mHEHa3xn	42	3	25	sunleyj@parliament.uk	2022-07-26 16:23:30 +00:00
328	E86J273A	43	3	23	sunleyj@parliament.uk	2022-07-26 16:24:33 +00:00
329	TGZuxUCG	50	3	8	sunleyj@parliament.uk	2022-07-26 16:23:52 +00:00
330	nKsijaLv	60	3	24	sunleyj@parliament.uk	2022-07-26 16:24:08 +00:00
331	HJc8sjOx	61	3	24	sunleyj@parliament.uk	2022-07-26 16:24:51 +00:00
332	KQEBhptr	68	3	10.1000003814697	sunleyj@parliament.uk	2022-07-26 16:25:02 +00:00
333	ia0kzhI7	69	3	4.09999990463257	sunleyj@parliament.uk	2022-07-26 16:25:10 +00:00
334	RUK3jboi	70	3	4.09999990463257	sunleyj@parliament.uk	2022-07-26 16:25:17 +00:00
335	hsC766ml	72	3	6.09999990463257	sunleyj@parliament.uk	2022-07-26 16:25:24 +00:00
336	SVwfp1Mh	74	3	10.1000003814697	sunleyj@parliament.uk	2022-07-26 16:25:29 +00:00
337	NJcpJYVs	75	3	10.1000003814697	sunleyj@parliament.uk	2022-07-26 16:25:36 +00:00
338	6DRdJn7u	78	3	26	sunleyj@parliament.uk	2022-07-26 16:25:49 +00:00
339	rWvwfO7C	79	3	4.09999990463257	sunleyj@parliament.uk	2022-07-26 16:25:58 +00:00
340	dKFti6Zs	84	3	6.09999990463257	sunleyj@parliament.uk	2022-07-26 16:26:08 +00:00
341	WHNKagPx	85	3	29	sunleyj@parliament.uk	2022-07-26 16:26:22 +00:00
342	bsUN9grq	91	3	29	sunleyj@parliament.uk	2022-07-26 16:26:30 +00:00
343	6VBuOVrX	92	3	4.09999990463257	sunleyj@parliament.uk	2022-07-26 16:26:38 +00:00
344	aggiNWxt	94	3	10.1000003814697	sunleyj@parliament.uk	2022-07-26 16:26:46 +00:00
345	ZtNyUMpt	96	3	16	sunleyj@parliament.uk	2022-07-26 16:26:59 +00:00
346	H6OoOxeU	100	3	15	sunleyj@parliament.uk	2022-07-26 16:27:10 +00:00
347	tD1Eleex	105	3	18	sunleyj@parliament.uk	2022-07-26 16:27:24 +00:00
348	JX6XyPvJ	106	3	3.20000004768372	sunleyj@parliament.uk	2022-07-26 16:27:37 +00:00
349	wYpYZ0sL	107	3	3.20000004768372	sunleyj@parliament.uk	2022-07-26 16:27:51 +00:00
350	rVquHd3g	110	3	30	sunleyj@parliament.uk	2022-07-26 16:28:05 +00:00
351	hN1CvZr8	111	3	30	sunleyj@parliament.uk	2022-07-26 16:28:12 +00:00
352	3b3bOM6U	143	3	6.19999980926514	sunleyj@parliament.uk	2022-07-26 16:28:19 +00:00
353	lqo2YSNs	188	3	23	sunleyj@parliament.uk	2022-07-27 08:27:53 +00:00
354	PGcNsE0b	194	3	12	sunleyj@parliament.uk	2022-07-27 08:28:08 +00:00
355	HugMHNHA	195	3	28	sunleyj@parliament.uk	2022-07-27 08:28:35 +00:00
356	YxCaoJ0v	213	3	14	sunleyj@parliament.uk	2022-07-27 08:28:52 +00:00
357	eJ3GOMCP	214	3	25	sunleyj@parliament.uk	2022-07-27 08:29:08 +00:00
358	qi72pxoz	215	3	23	sunleyj@parliament.uk	2022-07-27 08:29:37 +00:00
359	9dqv1GIE	222	3	2.09999990463257	sunleyj@parliament.uk	2022-07-27 08:29:51 +00:00
360	bdZcTvjC	224	3	6.19999980926514	sunleyj@parliament.uk	2022-07-27 08:29:56 +00:00
361	PxkW0CyM	233	3	1	sunleyj@parliament.uk	2022-07-27 08:30:01 +00:00
362	rCKelxuY	234	3	2	sunleyj@parliament.uk	2022-07-27 08:34:15 +00:00
363	CqgRhAE8	235	3	2	sunleyj@parliament.uk	2022-07-27 08:34:25 +00:00
364	moWFVaKa	979	3	5	sunleyj@parliament.uk	2022-07-27 08:34:39 +00:00
365	fXTDOX5a	1135	3	14	sunleyj@parliament.uk	2022-07-27 08:34:53 +00:00
366	Zo6GXFg2	1136	3	14	sunleyj@parliament.uk	2022-07-27 08:34:58 +00:00
367	gJCO4vWy	1139	3	25	sunleyj@parliament.uk	2022-07-27 08:35:10 +00:00
368	HwHlrERt	1140	3	25	sunleyj@parliament.uk	2022-07-27 08:35:15 +00:00
369	7HXqQPU7	1142	3	23	sunleyj@parliament.uk	2022-07-27 08:35:22 +00:00
370	7M9BlcqF	1281	3	3	sunleyj@parliament.uk	2022-07-27 08:42:06 +00:00
371	DRtVwija	1282	3	1	sunleyj@parliament.uk	2022-07-27 08:42:11 +00:00
372	DAN78Tja	1322	3	3	sunleyj@parliament.uk	2022-07-27 08:42:14 +00:00
373	fSXgqQrW	1445	3	16	sunleyj@parliament.uk	2022-07-27 08:42:29 +00:00
374	R9ZTbKe2	1500	3	11	sunleyj@parliament.uk	2022-07-27 08:42:52 +00:00
375	NdpsLHZJ	1501	3	21	sunleyj@parliament.uk	2022-07-27 08:43:01 +00:00
376	fVDXxZiy	1502	3	21	sunleyj@parliament.uk	2022-07-27 08:43:07 +00:00
377	DSyeMAnX	1503	3	21	sunleyj@parliament.uk	2022-07-27 08:43:11 +00:00
378	05XQ5CyR	1504	3	21	sunleyj@parliament.uk	2022-07-27 08:43:17 +00:00
379	xCNKOoLs	1505	3	21	sunleyj@parliament.uk	2022-07-27 08:43:21 +00:00
380	XqtiPDba	1506	3	22	sunleyj@parliament.uk	2022-07-27 08:43:40 +00:00
381	2eLbC95o	1507	3	22	sunleyj@parliament.uk	2022-07-27 08:43:44 +00:00
382	ZsMTyeJo	1908	3	1	sunleyj@parliament.uk	2022-07-27 09:18:12 +00:00
383	3WsxMMGP	1910	3	29.1000003814697	sunleyj@parliament.uk	2022-07-27 09:49:52 +00:00
384	H4CjsfGY	1911	3	29.1000003814697	sunleyj@parliament.uk	2022-07-27 09:59:06 +00:00
385	gJg2Bd63	14	4	1	sunleyj@parliament.uk	2022-07-28 08:39:50 +00:00
386	W2UPjoVG	233	4	1	sunleyj@parliament.uk	2022-07-28 08:46:56 +00:00
387	sgwFJRJf	1282	4	1	sunleyj@parliament.uk	2022-07-28 08:47:12 +00:00
388	Tmqcjc9D	234	4	2	sunleyj@parliament.uk	2022-07-28 08:47:47 +00:00
389	4MJVWkRK	235	4	2	sunleyj@parliament.uk	2022-07-28 08:47:53 +00:00
390	SbT8DrTZ	15	4	3	sunleyj@parliament.uk	2022-07-28 08:48:05 +00:00
391	nitiRVp6	9	4	3.09999990463257	sunleyj@parliament.uk	2022-07-28 08:48:19 +00:00
392	MxITkDV3	12	4	3.20000004768372	sunleyj@parliament.uk	2022-07-28 08:48:28 +00:00
393	2QhATd0f	4	4	3.20000004768372	sunleyj@parliament.uk	2022-07-28 08:48:34 +00:00
394	fyAKCucV	200	4	3.29999995231628	sunleyj@parliament.uk	2022-07-28 08:48:45 +00:00
395	Tzg6pJ4J	201	4	3.29999995231628	sunleyj@parliament.uk	2022-07-28 08:48:53 +00:00
396	MjqNAIUs	10	4	4	sunleyj@parliament.uk	2022-07-28 08:52:20 +00:00
397	pBNVi83K	69	4	4.09999990463257	sunleyj@parliament.uk	2022-07-28 08:52:27 +00:00
398	k1KgGluC	70	4	4.09999990463257	sunleyj@parliament.uk	2022-07-28 08:56:59 +00:00
399	cZQXFEwf	8	4	4	sunleyj@parliament.uk	2022-07-28 09:00:50 +00:00
400	CzfFUzDe	79	4	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:00:58 +00:00
401	38yh5ngG	92	4	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:01:05 +00:00
402	VoZEXylX	979	4	5	sunleyj@parliament.uk	2022-07-28 09:03:18 +00:00
403	LpTDmwdN	19	4	6	sunleyj@parliament.uk	2022-07-28 09:07:16 +00:00
404	7499f4Xh	72	4	6.09999990463257	sunleyj@parliament.uk	2022-07-28 09:07:22 +00:00
405	5mPFrDTm	84	4	6.09999990463257	sunleyj@parliament.uk	2022-07-28 09:07:29 +00:00
406	Qo6W98LI	143	4	6.09999990463257	sunleyj@parliament.uk	2022-07-28 09:07:37 +00:00
407	OshkhGiq	224	4	6.19999980926514	sunleyj@parliament.uk	2022-07-28 09:07:43 +00:00
408	516Cccfh	6	4	7	sunleyj@parliament.uk	2022-07-28 09:09:08 +00:00
409	eF89AEBY	57	4	8	sunleyj@parliament.uk	2022-07-28 09:09:29 +00:00
410	3nMnWwWS	24	4	9	sunleyj@parliament.uk	2022-07-28 09:10:41 +00:00
411	a7f2KB0C	34	4	10	sunleyj@parliament.uk	2022-07-28 09:11:17 +00:00
412	3hd2XtP6	68	4	10.1000003814697	sunleyj@parliament.uk	2022-07-28 09:12:23 +00:00
413	HokzihFG	74	4	10.1000003814697	sunleyj@parliament.uk	2022-07-28 09:12:31 +00:00
414	Jxak02hD	75	4	10.1000003814697	sunleyj@parliament.uk	2022-07-28 09:12:40 +00:00
415	mlNMAamt	94	4	10.1000003814697	sunleyj@parliament.uk	2022-07-28 09:12:49 +00:00
416	7ayLwp1p	23	4	11	sunleyj@parliament.uk	2022-07-28 09:13:12 +00:00
417	5WQtr0L9	38	4	11	sunleyj@parliament.uk	2022-07-28 09:13:19 +00:00
418	wVDtzu4T	99	2	1	sunleyj@parliament.uk	2022-07-28 09:24:51 +00:00
419	sRVcoYwa	2	4	22	sunleyj@parliament.uk	2022-07-28 09:25:10 +00:00
420	jcnE3B43	21	4	21	sunleyj@parliament.uk	2022-07-28 09:25:34 +00:00
421	FDIXUjSX	22	4	12	sunleyj@parliament.uk	2022-07-28 09:26:12 +00:00
422	8E9emXdk	76	4	12	sunleyj@parliament.uk	2022-07-28 09:26:31 +00:00
423	wvo3wmPO	186	4	12	sunleyj@parliament.uk	2022-07-28 09:29:35 +00:00
424	efksajYT	211	4	12	sunleyj@parliament.uk	2022-07-28 09:29:48 +00:00
425	bdnRwBdk	1089	4	12	sunleyj@parliament.uk	2022-07-28 09:29:58 +00:00
426	agvPtyqI	166	4	13	sunleyj@parliament.uk	2022-07-28 09:30:28 +00:00
427	ZvlJlAXA	35	4	14	sunleyj@parliament.uk	2022-07-28 09:30:43 +00:00
428	2rebxFqL	37	4	14	sunleyj@parliament.uk	2022-07-28 09:30:51 +00:00
429	JV81Ay3C	77	4	15	sunleyj@parliament.uk	2022-07-28 09:31:46 +00:00
430	jTEgamlF	83	4	15	sunleyj@parliament.uk	2022-07-28 09:31:57 +00:00
431	c94FxQ3k	90	4	17	sunleyj@parliament.uk	2022-07-28 09:32:16 +00:00
432	ajYLhCZw	95	4	17	sunleyj@parliament.uk	2022-07-28 09:32:27 +00:00
433	E6NqAA3O	183	4	15	sunleyj@parliament.uk	2022-07-28 09:32:38 +00:00
434	Eq6zqx8Q	204	4	15	sunleyj@parliament.uk	2022-07-28 09:32:50 +00:00
435	RAEBUlP5	209	4	16	sunleyj@parliament.uk	2022-07-28 09:33:03 +00:00
436	BhpvE6rv	1094	4	15	sunleyj@parliament.uk	2022-07-28 09:33:16 +00:00
437	G3nfZxdl	5	4	18	sunleyj@parliament.uk	2022-07-28 09:34:09 +00:00
438	g7JuUSc8	47	4	19	sunleyj@parliament.uk	2022-07-28 09:34:18 +00:00
439	UXWPu4lO	194	4	20	sunleyj@parliament.uk	2022-07-28 09:34:34 +00:00
440	qkM2E443	7	4	26	sunleyj@parliament.uk	2022-07-28 09:38:22 +00:00
441	XMpFsZ5d	13	4	24	sunleyj@parliament.uk	2022-07-28 09:38:34 +00:00
442	zEcQvrEy	16	4	24	sunleyj@parliament.uk	2022-07-28 09:38:44 +00:00
443	HkcJDpBE	20	4	26	sunleyj@parliament.uk	2022-07-28 09:38:55 +00:00
444	8wephcTb	41	4	25	sunleyj@parliament.uk	2022-07-28 09:39:08 +00:00
445	MsjvQECM	48	4	25	sunleyj@parliament.uk	2022-07-28 09:39:18 +00:00
446	hG0gvmdK	52	4	23	sunleyj@parliament.uk	2022-07-28 09:39:25 +00:00
447	1X7TYBsN	82	4	23	sunleyj@parliament.uk	2022-07-28 09:39:35 +00:00
448	OQY53DYk	185	4	25	sunleyj@parliament.uk	2022-07-28 09:39:45 +00:00
449	ygscMTxH	187	4	23	sunleyj@parliament.uk	2022-07-28 09:40:03 +00:00
450	grP7DlNJ	195	4	27	sunleyj@parliament.uk	2022-07-28 09:40:16 +00:00
451	lH3glvzC	207	4	27	sunleyj@parliament.uk	2022-07-28 09:40:26 +00:00
452	BpC0h4i9	208	4	25	sunleyj@parliament.uk	2022-07-28 09:40:39 +00:00
453	uvJ21cb5	212	4	23	sunleyj@parliament.uk	2022-07-28 09:40:48 +00:00
454	8gJxvDW7	1104	4	25	sunleyj@parliament.uk	2022-07-28 09:40:58 +00:00
455	f4fucWBs	1108	4	23	sunleyj@parliament.uk	2022-07-28 09:41:07 +00:00
456	dhE7iNX3	1112	4	27	sunleyj@parliament.uk	2022-07-28 09:41:16 +00:00
457	eUfunTz8	1113	4	27	sunleyj@parliament.uk	2022-07-28 09:41:23 +00:00
458	dXrqyN5Q	1115	4	27	sunleyj@parliament.uk	2022-07-28 09:41:31 +00:00
459	LKvUbY7J	1118	4	28	sunleyj@parliament.uk	2022-07-28 09:41:43 +00:00
460	nlMFlEGW	1119	4	28	sunleyj@parliament.uk	2022-07-28 09:41:50 +00:00
461	RetgTO1o	1281	4	3.40000009536743	sunleyj@parliament.uk	2022-07-28 09:42:08 +00:00
462	7d7D2YbP	1322	4	3.40000009536743	sunleyj@parliament.uk	2022-07-28 09:42:15 +00:00
463	AfjtqThm	44	4	32	sunleyj@parliament.uk	2022-07-28 09:43:44 +00:00
464	PA7x2Cna	64	4	31	sunleyj@parliament.uk	2022-07-28 09:43:56 +00:00
465	Y073GY2B	86	4	32	sunleyj@parliament.uk	2022-07-28 09:44:02 +00:00
466	IJOSuVek	110	4	33	sunleyj@parliament.uk	2022-07-28 09:44:12 +00:00
467	z8D4Fu4L	111	4	33	sunleyj@parliament.uk	2022-07-28 09:44:17 +00:00
468	J5nUmD28	230	4	29	sunleyj@parliament.uk	2022-07-28 09:44:35 +00:00
469	pakJv1A9	231	4	30	sunleyj@parliament.uk	2022-07-28 09:44:43 +00:00
470	ZZafOTw2	4	2	2	sunleyj@parliament.uk	2022-07-28 09:47:46 +00:00
471	UleUhY8K	12	2	2	sunleyj@parliament.uk	2022-07-28 09:47:49 +00:00
472	nvbZn0Tj	19	2	5	sunleyj@parliament.uk	2022-07-28 09:48:00 +00:00
473	CqbF5OWA	65	2	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:48:11 +00:00
474	j0vTXIzp	66	2	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:48:17 +00:00
475	U6Lcx9Q9	71	2	6	sunleyj@parliament.uk	2022-07-28 09:48:28 +00:00
476	Abcpmz3z	81	2	5.09999990463257	sunleyj@parliament.uk	2022-07-28 09:48:34 +00:00
477	68VMxJH0	93	2	4	sunleyj@parliament.uk	2022-07-28 09:49:53 +00:00
478	pVLiOfek	98	2	5.09999990463257	sunleyj@parliament.uk	2022-07-28 09:49:59 +00:00
479	l9QhNGXb	108	2	3	sunleyj@parliament.uk	2022-07-28 09:50:09 +00:00
480	pRSbr0Oc	109	2	3	sunleyj@parliament.uk	2022-07-28 09:50:15 +00:00
481	aZUTmokb	111	2	7	sunleyj@parliament.uk	2022-07-28 09:50:24 +00:00
482	HNGuABwx	113	2	4.19999980926514	sunleyj@parliament.uk	2022-07-28 09:50:34 +00:00
483	vNhG3Hq3	114	2	5.19999980926514	sunleyj@parliament.uk	2022-07-28 09:50:46 +00:00
484	xjSfmv44	19	10	4	sunleyj@parliament.uk	2022-07-28 09:55:32 +00:00
485	QVk5X2xG	110	10	6	sunleyj@parliament.uk	2022-07-28 09:55:39 +00:00
486	EQeRhOGb	111	10	6	sunleyj@parliament.uk	2022-07-28 09:55:44 +00:00
487	j9QkxnxD	848	10	1	sunleyj@parliament.uk	2022-07-28 09:55:51 +00:00
488	PNsd5jiT	849	10	2	sunleyj@parliament.uk	2022-07-28 09:55:59 +00:00
489	YcK8oW0G	850	10	2	sunleyj@parliament.uk	2022-07-28 09:56:04 +00:00
490	imRLpf3Q	856	10	5	sunleyj@parliament.uk	2022-07-28 09:56:12 +00:00
491	7Ihu8GW8	900	10	3	sunleyj@parliament.uk	2022-07-28 09:56:20 +00:00
492	b3cDSx6C	977	10	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:56:27 +00:00
493	jJzawV5V	978	10	4.09999990463257	sunleyj@parliament.uk	2022-07-28 09:56:33 +00:00
494	EiiQ93zN	1454	10	3	sunleyj@parliament.uk	2022-07-28 09:56:41 +00:00
495	ZOD07Im9	4	42	2	sunleyj@parliament.uk	2022-07-28 10:00:11 +00:00
496	G2TEAsUj	12	42	2	sunleyj@parliament.uk	2022-07-28 10:00:18 +00:00
497	cAOiDvqE	111	42	7	sunleyj@parliament.uk	2022-07-28 10:00:26 +00:00
498	Ye7SlC5B	247	42	5	sunleyj@parliament.uk	2022-07-28 10:00:43 +00:00
499	U4PcamA6	1405	42	1	sunleyj@parliament.uk	2022-07-28 10:00:51 +00:00
500	0vvmBsNz	1406	42	4	sunleyj@parliament.uk	2022-07-28 10:00:59 +00:00
501	2QByIjbq	1407	42	5.09999990463257	sunleyj@parliament.uk	2022-07-28 10:01:07 +00:00
502	SOjpTiQX	1408	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:01:21 +00:00
503	hw0KmeN9	1409	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:01:27 +00:00
504	03ISsf3m	1410	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:01:34 +00:00
505	4MWiJNsj	1411	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:01:41 +00:00
506	Uqkiw01R	1412	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:01:49 +00:00
507	K7tIShZx	1413	42	5.30000019073486	sunleyj@parliament.uk	2022-07-28 10:01:58 +00:00
508	Xvp6tpPj	1414	42	6	sunleyj@parliament.uk	2022-07-28 10:02:07 +00:00
509	YrZAlTG1	1421	42	4	sunleyj@parliament.uk	2022-07-28 10:02:16 +00:00
510	QsANexGk	1476	42	3	sunleyj@parliament.uk	2022-07-28 10:02:31 +00:00
511	mZUztyEe	1477	42	3	sunleyj@parliament.uk	2022-07-28 10:02:37 +00:00
512	fqj722Bh	1905	42	5.19999980926514	sunleyj@parliament.uk	2022-07-28 10:02:48 +00:00
513	YEGOXEGb	2	43	17	sunleyj@parliament.uk	2022-07-28 12:18:41 +00:00
514	vh7poUGp	4	43	2	sunleyj@parliament.uk	2022-07-28 12:18:49 +00:00
515	XAzNE5rQ	9	43	27	sunleyj@parliament.uk	2022-07-28 12:27:07 +00:00
516	Csoh8v67	12	43	2	sunleyj@parliament.uk	2022-07-28 12:19:14 +00:00
517	AjsA5uA9	14	43	1	sunleyj@parliament.uk	2022-07-28 12:19:25 +00:00
518	1HVSMQq1	15	43	26	sunleyj@parliament.uk	2022-07-28 12:27:18 +00:00
519	VA0X0Uxh	21	43	16	sunleyj@parliament.uk	2022-07-28 12:19:39 +00:00
520	0K9vQsTV	23	43	12	sunleyj@parliament.uk	2022-07-28 12:20:26 +00:00
521	IdUmRkQm	26	43	13	sunleyj@parliament.uk	2022-07-28 12:20:43 +00:00
522	CXYBchsz	28	43	22	sunleyj@parliament.uk	2022-07-28 12:21:00 +00:00
523	Pc3XkKaC	29	43	13	sunleyj@parliament.uk	2022-07-28 12:21:11 +00:00
524	Bzf6MvFC	32	43	7	sunleyj@parliament.uk	2022-07-28 12:21:37 +00:00
525	k3YvELPk	33	43	5	sunleyj@parliament.uk	2022-07-28 12:21:54 +00:00
526	ufXTnuTB	34	43	10	sunleyj@parliament.uk	2022-07-28 12:22:03 +00:00
527	tR6HbAdh	36	43	20	sunleyj@parliament.uk	2022-07-28 12:22:19 +00:00
528	xWi7zszT	38	43	12	sunleyj@parliament.uk	2022-07-28 12:22:33 +00:00
529	l5aGimqt	39	43	23	sunleyj@parliament.uk	2022-07-28 12:27:50 +00:00
530	dXlxkWzm	40	43	15	sunleyj@parliament.uk	2022-07-28 12:28:00 +00:00
531	ed2VDY5U	42	43	22	sunleyj@parliament.uk	2022-07-28 12:28:10 +00:00
532	4s4eqaDH	43	43	20	sunleyj@parliament.uk	2022-07-28 12:28:22 +00:00
533	JSmiELQ0	50	43	6	sunleyj@parliament.uk	2022-07-28 12:28:30 +00:00
534	zpvk8Iln	53	43	11	sunleyj@parliament.uk	2022-07-28 12:28:38 +00:00
535	orrkA4lc	60	43	21	sunleyj@parliament.uk	2022-07-28 12:28:55 +00:00
536	j0aE3I0F	61	43	21	sunleyj@parliament.uk	2022-07-28 12:29:01 +00:00
537	XnnDNuEy	68	43	10.1000003814697	sunleyj@parliament.uk	2022-07-28 12:29:07 +00:00
538	kgWIlg6N	74	43	10.1000003814697	sunleyj@parliament.uk	2022-07-28 12:29:14 +00:00
539	7Q36WGvk	75	43	10.1000003814697	sunleyj@parliament.uk	2022-07-28 12:29:19 +00:00
540	hpExdAfm	78	43	23	sunleyj@parliament.uk	2022-07-28 12:29:26 +00:00
541	a7SL3ocE	85	43	24	sunleyj@parliament.uk	2022-07-28 12:29:42 +00:00
542	RNkaFbiF	91	43	24	sunleyj@parliament.uk	2022-07-28 12:29:48 +00:00
543	nLQhOxvm	94	43	10.1000003814697	sunleyj@parliament.uk	2022-07-28 12:29:53 +00:00
544	gHeCr39E	96	43	15	sunleyj@parliament.uk	2022-07-28 12:30:09 +00:00
545	e62HRBu3	100	43	14	sunleyj@parliament.uk	2022-07-28 12:30:15 +00:00
546	Mm8b5lmj	106	43	4	sunleyj@parliament.uk	2022-07-28 12:30:31 +00:00
547	NmhqZveK	107	43	4	sunleyj@parliament.uk	2022-07-28 12:30:36 +00:00
548	0Ssjn75C	111	43	25	sunleyj@parliament.uk	2022-07-28 12:30:43 +00:00
549	AZPDnLUm	188	43	20	sunleyj@parliament.uk	2022-07-28 12:30:49 +00:00
550	OWnCWMsr	213	43	13	sunleyj@parliament.uk	2022-07-28 12:31:28 +00:00
551	4AFIQV6T	214	43	22	sunleyj@parliament.uk	2022-07-28 12:34:59 +00:00
552	XvnZHBkQ	215	43	20	sunleyj@parliament.uk	2022-07-28 12:35:36 +00:00
553	Pbi2Tq14	247	43	9	sunleyj@parliament.uk	2022-07-28 12:35:50 +00:00
554	vDgP9E23	1135	43	13	sunleyj@parliament.uk	2022-07-28 12:35:59 +00:00
555	Gsn7xgXI	1136	43	13	sunleyj@parliament.uk	2022-07-28 12:36:06 +00:00
556	zZSsNkU0	1139	43	22	sunleyj@parliament.uk	2022-07-28 12:36:24 +00:00
557	YAUgXKGU	1140	43	22	sunleyj@parliament.uk	2022-07-28 12:36:30 +00:00
558	suUKIhqe	1142	43	20	sunleyj@parliament.uk	2022-07-28 12:36:38 +00:00
559	2fG7eea2	1407	43	9.10000038146973	sunleyj@parliament.uk	2022-07-28 12:37:29 +00:00
560	zErqsZRJ	1413	43	9.30000019073486	sunleyj@parliament.uk	2022-07-28 12:37:41 +00:00
561	FGuBogqO	1417	43	3	sunleyj@parliament.uk	2022-07-28 12:38:01 +00:00
562	cscWIAOD	1418	43	3	sunleyj@parliament.uk	2022-07-28 12:38:09 +00:00
563	99A2qM2v	1419	43	9.19999980926514	sunleyj@parliament.uk	2022-07-28 12:42:25 +00:00
564	XImrJmMQ	1420	43	9.19999980926514	sunleyj@parliament.uk	2022-07-28 12:42:35 +00:00
565	e6aISzSn	1500	43	8	sunleyj@parliament.uk	2022-07-28 12:42:48 +00:00
